post_id,user_id,text,dt,platform,likeCount,new_candidate,new_classification,count
2916151928563118,pt.brasil,"🌟 CONHEÇA A PARTE 4 DO #TIMEDOLULA NAS CAPITAIS!

Em Natal (RN), o Lula é Natália Bonavides (@nataliabonavides), é 1️⃣3️⃣✅
Em Manaus (AM), o Lula é Marcelo Ramos (@marceloramos.am), é 1️⃣3️⃣✅ 
Em Fortaleza (CE), o Lula é Evandro Leitão (@evandroleitao), é 1️⃣3️⃣✅
Em Vitória (ES), o Lula é João Coser (@joaoccoser), é 1️⃣3️⃣✅
Em Goiânia (GO), o Lula é Adriana Accorsi (@adriana_accorsi), é 1️⃣3️⃣✅",2024-10-05,Facebook,146.0,Evandro Leitão,Pro-Evandro Leitão,165.0
358122380623976,jornaljangadeiro,"CONFIRA OS DADOS

A pesquisa do Instituto AtlasIntel para a Prefeitura de Fortaleza, divulgada neste sábado (5), véspera da votação, revela que Evandro Leitão (PT) lidera com 27,7% das intenções de voto, enquanto André Fernandes (PL) acumula 27,5%. Em seguida, o atual prefeito e candidato à reeleição, José Sarto (PDT), aparece com 22,8%, e Capitão Wagner (União Brasil) registra 17,3%.

Considerando a margem de erro de dois pontos percentuais, para mais ou para menos, Evandro e André estão tecnicamente empatados na liderança, sugerindo um possível segundo turno entre eles na capital.

Os outros candidatos têm os seguintes índices: Eduardo Girão (NOVO) com 2% e Técio Nunes (PSOL) com 0,9%. Chico Malta (PCB), George Lima (Solidariedade) e Zé Batista (PSTU) não pontuaram. Votos brancos e nulos somam 0,6%, enquanto 1,2% dos entrevistados afirmam não saber em quem votar.

Comparando com a pesquisa anterior do Instituto AtlasIntel, divulgada em 24 de setembro, a nova rodada indica um crescimento nas intenções de voto para Evandro Leitão, André Fernandes e José Sarto. Apenas Capitão Wagner apresentou uma queda nas intenções de voto entre os quatro melhores colocados.

📊Confira os números:

Evandro Leitão: +3,1%
André Fernandes: +2,5%
José Sarto: +0,8%
Capitão Wagner: -3,5%

Considerando apenas os votos válidos, que excluem brancos, nulos e abstenções, Evandro Leitão lidera com 28,1%, seguido de André Fernandes, que tem 28%. O atual prefeito, José Sarto, soma 23,2%, enquanto Capitão Wagner registra 17,6%. Eduardo Girão alcança 2% e Técio Nunes, 0,9%. Os demais candidatos não pontuaram.

A pesquisa estimulada foi realizada entre os dias 29 de setembro e 4 de outubro, com a participação de 1.600 eleitores, apresentando um nível de confiança de 95%. O levantamento foi contratado pelo Focus Poder e está registrada no TSE sob o número CE-08216/2024, conforme a Resolução-TSE nº 23.600/2019.

#JornalJangadeiro #ChamaJangadeiro #Fortaleza #Eleições2024 #JJFeed #JJEleições2024",2024-10-05,Facebook,186.0,Evandro Leitão,Pro-Evandro Leitão,206.0
1460212117976223,guimaraes13pt,"EVANDRO 1️⃣3️⃣⭐️ para mudar Fortaleza! 🚩

Encerramos a campanha em Fortaleza com uma mega carreata ao lado do ministro Camilo Santana e governador Elmano de Freitas. Uma multidão tomou conta da cidade com as cores do PT, e o povo já escolheu Evandro prefeito para transformar Fortaleza. Uma campanha histórica, bonita e com a esperança de ver brilhar de novo a estrela petista no céu da nossa capital. Vamos rumo a vitória!!! ⭐️🚀⭐️",2024-10-05,Facebook,31.0,Evandro Leitão,Pro-Evandro Leitão,38.0
538689968978712,SobralOnline,"Pesquisa AtlasIntel para prefeito de Fortaleza aponta Evandro Leitão (PT) e André Fernandes (PL) na liderança em intenções de voto e com perspectiva de irem ao segundo turno. Os dois cresceram desde a pesquisa anterior e seguem tecnicamente empatados. O prefeito José Sarto (PDT) teve oscilação dentro da margem de erro e Capitão Wagner (União Brasil) caiu. 

Veja os números:Votos válidos
Evandro Leitão (PT): 28,1% (+2,6)
André Fernandes (PL): 28% (+2,2)
José Sarto (PDT): 23,2% (+0,4)
Capitão Wagner (União Brasil): 17,6% (-3,9)
Eduardo Girão (Novo): 2% (-1,1)
Técio Nunes (Psol): 0,9% (+0,5)
Chico Malta (PCB): 0 (=)
George Lima (Solidariedade): 0 (-0,9)
Zé Batista (PSTU): 0

Evandro Leitão e André Fernandes estão tecnicamente empatados em intenções de voto.
 
#fortaleza #eleicoes2024 #sobralonline",2024-10-05,Facebook,125.0,Evandro Leitão,Pro-Evandro Leitão,129.0
1080488943721102,Portal1918,"Carta aberta ao torcedor

No fim da live de ontem, disse: ""Quem é Leão não vota no porcão"". Muitos torcedores vieram no direct concordar ou discordar.São 6 anos trazendo conteúdo, notícias e interagindo com vocês, torcedores.

Em nenhum momento eu ou qualquer outro administrador do blog levantamos a bandeira de algum partido. Minha fala é exclusivamente contra o senhor Evandro Leitão; ele poderia estar em qualquer partido e minha posição seria a mesma: ""Quem é Leão não vota em porcão"".

Quem viveu aquela época sabe do que estou falando. Eu não esqueci, pois quem apanha não esquece. As chacotas que ele fazia, o dinheiro que mandou para o vestiário do Sampaio, além de outras suspeitas, como times cantando após o acesso aqui no Castelão que iríamos morrer na Série C. Isso tudo é parte da história. Ele chamou o Fortaleza de ""INSS"" e um ""time de velhos"", queria acabar com o clube e fez de tudo para nos tirar do campeonato. Se não fosse Jorge Mota, hoje estaríamos em uma situação bem diferente.

Esse senhor, quando foi presidente do nosso rival, adorava pisar, maltratar, massacrar e humilhar o torcedor do Fortaleza. Então, torcedor, lembre-se disso. Lembre-se do que ele fez. Se nem mesmo os torcedores do rival votam nele, por que você faria isso?

#fortalezaec
#futebol

🗞️| <redacted_mention>

🔗 Siga os nossos patrocinadores: | <redacted_mention> | <redacted_mention>",2024-10-05,Facebook,237.0,Evandro Leitão,Pro-André Fernandes,290.0
533285219406221,OdecioCarneiroBR,CHAMADA GERAL PARA A MOTOCIATA DA VITÓRIA COM NOSSO FUTURO PREFEITO André Fernandes 2️⃣2️⃣ e para Vereador Odécio Carneiro 2️⃣2️⃣1️⃣0️⃣5️⃣✅,2024-10-05,Facebook,3.0,André Fernandes,Pro-André Fernandes,3.0
89970574507241,deassisdinizce,"Eita menino, terminou agora a maior carreata que Fortaleza já viu! 🚗💨 Uma verdadeira multidão nas ruas, energia lá em cima, e o grito de vitória já tá no ar: amanhã é 13! 🔥 Evandro Leitão vem aí pra ser o próximo prefeito de Fortaleza, com o apoio de cada fortalezense que acredita no futuro dessa cidade. Que emoção, minha gente! 🙌🏼 Só vai dar o vermelhinho, só vai dar Evandro! Vamos com tudo! 🔴 #Evandro13 #FortalezaNoCaminhoCerto #ÉVermelhinho #PraCimaFortaleza",2024-10-05,Facebook,8.0,Evandro Leitão,Pro-Evandro Leitão,8.0
1985685978612548,estrelabarrosce,"Pegou pressão do 55123 e do 13 🩷🫶🏻🚀 recebemos nosso futuro prefeito Evandro Leitão no nosso grande Pirambu ✨

Propaganda Eleitoral 
ELEIÇÃO 2024 RAIMUNDA CLAUDENIRA DA ROCHA BARROS VEREADOR
CNPJ- 56.277.306/0001-44",2024-10-05,Facebook,4.0,Evandro Leitão,Pro-Evandro Leitão,5.0
1567933533815915,evandroleitao,"Gabriella, minha vice, é médica, mãe e sabe da importância de cuidarmos do futuro da cidade que queremos para os nossos filhos. Para que eles possam crescer com saúde, liberdade e autonomia.

E esse futuro a gente pode garantir a partir de agora. Sara, a segunda filha de Gabriella, acabou de nascer. E, nos próximos dias, vai nascer uma nova Fortaleza para as crianças de hoje que serão os adultos de amanhã. 

Vote Evandro prefeito! Vote 13! 

#PraTodoMundo Vídeo traz a vice do Evandro, Gabriella Aguiar, falando sobre a importância de votar 13. 

Propaganda eleitoral. 56.516.157/0001-29 | Coligação Juntos, Fortaleza Pode Muito Mais. Federação Brasil da Esperança (PT/PCDOB/PV)/PP/PSD/PSB/Republicanos/MDB)",2024-10-05,Facebook,62.0,Evandro Leitão,Pro-Evandro Leitão,73.0
53422938919206,MarcioCruzCeara,"🚨 É amanhã! 🚨 
Vote 65456 para vereador: Márcio Cruz, advogado, enfermeiro e defensor das nossas causas! 
E para prefeito, vote Evandro 13 para seguir avançando juntos! 💪

Propaganda eleitoral 56.520.086/0001-38 | Federação Brasil da esperança (PCdoB / PT / PV) 

#MárcioCruz65456 #Evandro13 #RumoAVitória #FortalezaMelhor #VoteConsciente",2024-10-05,Facebook,3.0,Evandro Leitão,Pro-Evandro Leitão,3.0
1288963052514126,cearaagora,"Os números da pesquisa AtlasIntel, divulgados, neste sábado (5), mostram que os candidatos do PT, Evandro Leitão, e do PL, André Fernandes, cresceram em relação ao levantamento anterior, empatam com 28% dos votos válidos e abrem vantagem sobre José Sarto e Capitão Wagner para disputar o 2º turno em Fortaleza.

De acordo com a pesquisa, Evandro tem 28,1% dos votos válidos, André aparece com 28%, enquanto, mais distantes, estão José Sarto (23,2%) e Capitão Wagner (17,6%). A pesquisa registra que Evandro cresceu 2,6 pontos, André, 2,2 pontos, enquanto Wagner caiu 3,9 pontos, e Sarto registro crescimento inferior a 1 ponto (0,4).

A pesquisa tem, ainda, Edaurdo Girão (Novo), com 2% dos votos válidos e Técio Nunes, do PSOL, com 0,9%. Os candidatos Chico Malta (PCB), Zé Batista (PSTU) e George Lima (Solidariedade) não receberam citações.",2024-10-05,Facebook,7.0,Evandro Leitão,Pro-Evandro Leitão,7.0
8527202684038585,onelia.santana.ceara,"Os moradores do Bom Jardim e da Granja Lisboa já definiram: o voto deste domingo é no 13! Foi linda a carreata pelos bairros, na noite desta sexta-feira, com Evandro, Camilo e Cristiane Leitão! Muito obrigada pelo apoio de vocês!",2024-10-05,Facebook,4.0,Evandro Leitão,Pro-Evandro Leitão,6.0
1069070530821107,juliermesenaoficial,"Amanhã é domingo, dia 06 de outubro, o grande dia de você escolher seu representante na Câmara Municipal de Fortaleza. Eu vereador Julierme Sena já mostrei meu trabalho e quero continuar a ser a sua voz no parlamento municipal 
O futuro da nossa cidade, depende das suas escolhas!
Por isso peço seu voto: 
Para vereador Julierme Sena 22123 e para prefeito André Fernandes 22!",2024-10-05,Facebook,6.0,André Fernandes,Pro-André Fernandes,9.0
765687692339193,chiquinhofeitosaoficial,"“Meus amigos, eu, Chiquinho Feitosa, estou ao lado de Evandro Leitão porque acredito no seu compromisso com o desenvolvimento de Fortaleza e de todo o nosso povo. Sua experiência e liderança são fundamentais para avançarmos em áreas essenciais como saúde, educação e infraestrutura. Evandro tem a minha total confiança para continuar fazendo a diferença e trabalhar por um futuro melhor para todos os fortalezenses.”

#JuntosFortalezaPodeMuitoMais",2024-10-05,Facebook,8.0,Evandro Leitão,Pro-Evandro Leitão,8.0
1100774791566958,chiquinhofeitosaoficial,"“Meus amigos, eu, Chiquinho Feitosa, estou ao lado de Evandro Leitão porque acredito no seu compromisso com o desenvolvimento de Fortaleza e de todo o nosso povo. Sua experiência e liderança são fundamentais para avançarmos em áreas essenciais como saúde, educação e infraestrutura. Evandro tem a minha total confiança para continuar fazendo a diferença e trabalhar por um futuro melhor para todos os fortalezenses.”

#JuntosFortalezaPodeMuitoMais",2024-10-05,Facebook,4.0,Evandro Leitão,Pro-Evandro Leitão,4.0
995177639044396,folhadesp,"Expectativa era de nova visita do presidente à capital, o que foi descartado; Camilo Santana (MEC) atua por Evandro Leitão",2024-10-05,Facebook,20.0,Evandro Leitão,Pro-Evandro Leitão,20.0
90213758794456,evandroleitao,"Falta pouco! No dia 6, vamos às urnas com a certeza de que Evandro é o prefeito que Fortaleza precisa. 
Com coragem e compromisso, ele vai transformar nossa cidade! 
Vote 13 e faça parte dessa mudança! ❤️⭐
#JuntosFortalezaPodeMuitoMais

#PraTodoMundo O vídeo mostra imagens do candidato Evandro passando rapidamente e a foto que estará na urna no momento da votação.

Propaganda eleitoral. 56.516.157/0001-29 | Coligação Juntos, Fortaleza Pode Muito Mais. Federação Brasil da Esperança (PT/PCDOB/PV) PP/PSD/PSB/Republicanos/MDB",2024-10-04,Facebook,31.0,Evandro Leitão,Pro-Evandro Leitão,35.0
1241306630395762,drvicentept,"GRANDE CARREATA DO EVANDRO 13 E DR. VICENTE 13123! 🚨

Nesse sábado estaremos concentrados no Posto SP (DAM), na Av. Presidente Costa e Silva, a partir das 07h30, para adesivar os nossos carros e motos e encontrarmos juntos com a carreata do PT para trazer a nossa vitória! 🥇

CONCENTRAÇÃO:

📍 Posto SP - Av. Presidente Costa e Silva, 4007 - José Walter

Dia e Hora:

🗓️ - Sábado, dia 05 de outubro, a partir das 7:30h 

Vote em quem defende você, vote Dr. Vicente 13123 para Vereador e Evandro 13 para Prefeito! 

CNPJ DO CANDIDATO 56.514.692/0001-40 - FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC DO B/PV)",2024-10-04,Facebook,2.0,Evandro Leitão,Pro-Evandro Leitão,2.0
1511023679784037,artigo227,"#Eleições2024| A deputada estadual e candidata a vice-prefeita de Fortaleza (CE), Gabriella Aguiar (PSD), se reuniu com representantes da Agenda 227 na tarde de quinta-feira, 03/10.

Participaram do encontro, a deputada estadual Larissa Gaspar (PT) e o deputado estadual Guilherme Sampaio (PT), que é o coordenador da campanha do candidato à Prefeitura de Fortaleza, Evandro Leitão (PT).

Alilian Gradela, do Projeto Comunitário Sorriso da Criança, Luzia Laffite e Nina Ribeiro, ambas do Instituto da Infância (IFAN), e Lúcia Albuquerque, do Centro de Defesa da Vida Herbert de Souza, representaram a Agenda 227.

A candidata recebeu o documento do movimento, as diretrizes da Rede Urban95, as recomendações da CliCa e a carta-compromisso da Rede Nacional Primeira Infância (RNPI).

No encontro, entre outros, foram abortados temas como o da violência urbana e doméstica contra crianças e adolescentes, saúde mental, o aumento do trabalho infantil e de famílias em situação de rua, o cuidado com os profissionais de ponta que atendem crianças e adolescentes, espaços urbanos seguros de lazer e socialização como ferramenta para driblar o adoecimento mental, e a escuta/participação das crianças na construção do plano de governo.

Acesse a página Eleições 2024 em nosso site. 

👉🏽

#agenda227 #prioridadeabsoluta @coalizaoclica @urban95br @rede.primeirainfancia @ifan.institutodainfancia @cdvhs.ce @pcscsorriso

#pratodomundover: card com fundo azul. Na parte superior, sobre tarja branca, o Prioridade Absoluta nas Eleições 2024. Traz foto/registro do encontro com seis mulheres e um homem, todos em pé. Ao centro, a candidata a vice Gabriella Aguiar segura o documento de diretrizes da Agenda 227. Abaixo da foto, sobre fundo preto, o texto: A candidata a vice-prefeita de Fortaleza (CE), Gabriella Aguiar (PSD), na chapa do candidato a prefeito Evandro Leitão (PT), se reuniu com representantes da Agenda 227 para conhecer as propostas do movimento e das organizações parceiras. No rodapé, logo da Agenda 227.",2024-10-04,Facebook,1.0,Evandro Leitão,Pro-Evandro Leitão,1.0
401239799690582,pt.brasil,"🌟 CONHEÇA A PARTE 4 DO #TIMEDOLULA NAS CAPITAIS!

Em Natal (RN), o PT é Natália Bonavides (@nataliabonavides), é 1️⃣3️⃣✅
Em Manaus (AM), o PT é Marcelo Ramos (@marceloramos.am), é 1️⃣3️⃣✅ 
Em Fortaleza (CE), o PT é Evandro Leitão (@evandroleitao), é 1️⃣3️⃣✅
Em Vitória (ES), o PT é João Coser (@joaoccoser), é 1️⃣3️⃣✅
Em Goiânia (GO), o PT é Adriana Accorsi (@adriana_accorsi), é 1️⃣3️⃣✅",2024-10-04,Facebook,172.0,Evandro Leitão,Pro-Evandro Leitão,194.0
8578014302234918,drvicentept,"NOSSA PRIORIDADE É REDUZIR A VIOLÊNCIA COM HUMANIDADE!

Como meta do meu mandato, irei trabalhar para propor e debater ideias que resultem em programas de prevenção à violência em áreas de vulnerabilidades social e com altos índices de criminalidade. 

Vote em quem defende você, vote Dr. Vicente 13123 para Vereador e Evandro 13 para Prefeito! 

CNPJ DO CANDIDATO 56.514.692/0001-40 - FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC DO B/PV) 

#DrVicente #SaúdeParaTodos #13123 #DrVicenteSaude #SaudeFortaleza",2024-10-04,Facebook,0.0,Evandro Leitão,Pro-Evandro Leitão,1.0
518967677542018,drvicentept,"UNIDOS PELA EDUCAÇÃO DE FORTALEZA! 

Eu trago para mim a honra de poder representar uma classe tão importante para nossa sociedade. Com a interlocutora <redacted_mention>, podemos transformar a educação de Fortaleza para os professores e para os aluno. 

DR. VICENTE 13123, EVANDRO 13 E CAMILO: FORTALEZA PODE MUITO MAIS! 

Iniciei a manhã desta quinta caminhando pelo Castelão, juntamente com Camilo Santana e Evandro Leitão 13. 

Foi um momento muito bom, onde olhamos no olho da população e vimos mais da comunidade. 

Vote em quem defende você, vote Dr. Vicente 13123 para Vereador e Evandro 13 para Prefeito! 

CNPJ DO CANDIDATO 56.514.692/0001-40 - FEDERAÇÃO BRASIL DA ESPERANÇA - FE BRASIL(PT/PC DO B/PV) 

#DrVicente #SaúdeParaTodos #13123 #DrVicenteSaude #SaudeFortaleza",2024-10-04,Facebook,3.0,Evandro Leitão,Pro-Evandro Leitão,4.0
1673039243270889,evandroleitao,"Nesse 4 de outubro, Dia de São Francisco de Assis, protetor dos animais, quero reafirmar o meu compromisso com a causa animal. 

Como prefeito de Fortaleza, vou transformar a Clínica Jacó em Hospital Veterinário 24h, fazer campanhas de castração, melhorar as clínicas veterinárias públicas, criar uma secretaria para cuidar da causa animal e programas de proteção animal.

Juntos, vamos garantir mais cuidado e segurança para os animais da nossa Fortaleza. Para isso, vote Evandro! Vote 13! 🌟

#JuntosFortalezaPodeMuitoMais

Propaganda eleitoral. 56.516.157/0001-29 | Coligação Juntos, Fortaleza Pode Muito Mais. Federação Brasil da Esperança (PT/PCDOB/PV) PP/PSD/PSB/Republicanos/MDB",2024-10-04,Facebook,54.0,Evandro Leitão,Pro-Evandro Leitão,61.0
879391774157326,eduardogiraooficial,"🙋🏽‍♂️NOSSA CANDIDATURA É O CONSERVADORISMO VENCENDO P/ GESTÃO INESQUECÍVEL EM FORTALEZA☀️
 
Tenho a menor rejeição. É por isso, que o PT “se pela”
de medo e tentar me esconder dos meus conterrâneos me@tirando até dos debates. No 1° turno é para votarmos no melhor candidato, no mais preparado. O sistema quer atrair, levar para uma armadilha  o André Fernandes pois sabem que é alvo fácil no 2° turno. E receber esse apoio aqui é um incentivo e tanto. A trajetória do Pr @lamartineposella é de um autêntico cristão que inspira pessoas dentro e fora do Brasil. Ele tem uma coragem admirável na defesa de valores da vida, da família , ética e liberdade. Seu testemunho só aumenta minha responsabilidade nesta missão de Vida na política humana. 

Juntos acreditamos  na possibilidade de uma política com ética e eficaz, convido a se juntar a nós nesta reta final. Vamos votar 30 para prefeito e reforçar que é possível transformar a capital mais especial do Brasil através da gestão, da fé e da resiliência.

Chegou a hora de algo Novo em Fortaleza!🧡3️⃣0️⃣🧡

Que a Verdade, a Justiça e o bom senso prevaleçam em Fortaleza, no Ceará e na nossa Nação. Deus no controle. De tudo! Paz & Bem 👍🏼🇧🇷☀🙏🏼

#senadoreduardogirão #pelobrasil #peloceará #porfortaleza #justiçaparatodos #éticanapolítica #gestãoeficaz #jesusnocomando #vaidarcerto",2024-10-04,Facebook,27.0,André Fernandes,Pro-André Fernandes,31.0
1195576051743667,deassisdinizce,"Eita menino, falta só 2 dias para você apertar 13 e confirmar que está do lado certo! 😎 Hoje nossa turma animou o bairro Bonsucesso, levando as propostas do nosso futuro prefeito Evandro Leitão. 🚀 A energia está lá em cima, e domingo vai ser aquela verdadeira festa da democracia! 🎉 Então já sabe, né? É 13, é 13 e é 13 no voto e no coração! Vamos juntos construir uma Fortaleza melhor para todos! 💪🔴 #EvandroLeitão13 #Democracia #VemPraUrna #Bonsucesso #Time13",2024-10-04,Facebook,1.0,Evandro Leitão,Pro-Evandro Leitão,1.0
2344240372594631,evandroleitao,"Bonsucesso mostrou sua garra hoje! 

Cada passo que damos nessa caminhada, sentimos a energia de quem acredita em uma Fortaleza mais justa e humana.

O futuro que sonhamos começa aqui, com a força da nossa gente! 

Vamos juntos rumo à mudança! Dia 6, vote Evandro, vote 13! ⭐❤️

#JuntosFortalezaPodeMuitoMais

#PraTodoMundo O vídeo mostra Evandro, candidato a prefeito de Fortaleza, em caminhada no bairro Bonsucesso.
Propaganda eleitoral. 56.516.157/0001-29 | Coligação Juntos, Fortaleza Pode Muito Mais. Federação Brasil da Esperança (PT/PCDOB/PV) PP/PSD/PSB/Republicanos/MDB).",2024-10-04,Facebook,44.0,Evandro Leitão,Pro-Evandro Leitão,50.0
