post_id,user_id,text,dt,platform,likeCount,new_candidate,new_classification,count
C8cRcLOCBzc,anoticiadoceara,"  Em se tratando das eleições municipais deste ano, Raimundo Gomes de Matos declarou seu apoio à reeleição do prefeito de Fortaleza, Sarto Nogueira (PDT). O anúncio gerou surpresa para alguns, pois o esperado era que sua preferência fosse para o deputado federal André Fernandes (PL), que também é pré-candidato à Prefeitura da Capital cearense e pertence ao mesmo partido de Raimundo. Após isso, o presidente da Fundação da Criança e da Família Cidadã (Funci) optou por se desfiliar do Partido Liberal.

Para mais informações acesse: anoticiadoceara.com.br

Foto: Samuel Setubal

#ANC #Ceará #Fortaleza #Política.  ",2024-06-20,Instagram,46,José Sarto,Pro-José Sarto,46
C8cKnVDNHqW,anoticiadoceara,"  Lideranças do PDT, como o prefeito José Sarto, o ex-prefeito Roberto Cláudio e o presidente do partido no Ceará, Flávio Torres, reuniram-se na noite de terça-feira, 18, com cerca de 50 pré-candidatos da sigla à Câmara Municipal de Fortaleza. O encontro teve como objetivo alinhar projetos e discutir estratégias para as eleições deste ano.

Para as eleições de 2024, o PDT planeja consolidar sua posição como “a maior bancada da Câmara de Fortaleza”, título que já detêm com 13 vereadores atualmente. A meta é aumentar esse número para 15 parlamentares, o que representaria quase 30% do total de vereadores da CMFor.

Em suas redes sociais, o prefeito José Sarto expressou seu orgulho em trabalhar ao lado dos pré-candidatos do PDT. “Estive reunido, nesta noite, com cerca de 50 pré-candidatos e pré-candidatas do PDT à Câmara Municipal de Fortaleza. É um grande orgulho caminhar ao lado de um time inteiramente comprometido em defender o projeto que está em andamento na nossa cidade. Vamos juntos trabalhar para eleger 15 vereadores desse grupo de homens e mulheres de muito valor”, ressaltou.

Para mais informações acesse: anoticiadoceara.com.br

Foto: Reprodução

#ANC #Ceará #Fortaleza #Política.  ",2024-06-20,Instagram,39,José Sarto,Pro-José Sarto,39
C8dLdb5sR8l,ootimista,"  Os ministros do Tribunal Superior Eleitoral (TSE) confirmaram, nesta quinta-feira (20), a decisão do Tribunal Regional Eleitoral do Ceará (TRE-CE) que aplicou multas individuais de 20 mil UFIRs (R$ 90,7 mil) a José Sarto, prefeito de Fortaleza; a Roberto Cláudio, ex-prefeito de Fortaleza e candidato a governador; a Domingos Filho, candidato a vice-governador, bem como à coligação “Do Povo, Pelo Povo e Para o Povo”,.

Eles foram multados por uso irregular de propaganda institucional da prefeitura de Fortaleza para favorecer, de forma subliminar, a campanha de candidatos nas Eleições Gerais de 2022.

Em decisão unânime, o Plenário acompanhou o voto do relator, ministro Raul Araújo, que negou o recurso contra a decisão do Regional. O ministro informou que o TRE verificou a prática de conduta vedada por meio da colocação de 27 placas da prefeitura, com propaganda subliminar para favorecer determinado grupo político.

Saiba mais no nosso portal. Link na bio.  ",2024-06-20,Instagram,166,José Sarto,Against-José Sarto,166
C8c56zEBjjR,mourataxista_,"  Participei nesta quinta-feira, 20, da entrega da requalificação da Escola Municipal Dom Antônio Batista de Fragoso, localizada na Barra do Ceará. Atualmente, a unidade atende 836 estudantes do 6º a 9º ano do Ensino Fundamental 2.

Além das intervenções e padronização da infraestrutura do ambiente escolar, novas salas e auditório foram construídos no local. 

Parabéns ao prefeito Sarto e ao secretário de educação Jefferson Maia.  ",2024-06-20,Instagram,0,José Sarto,Pro-José Sarto,0
C8cWd2zzh69,anoticiadoceara,"  Na última quarta-feira (19), o prefeito de Fortaleza, José Sarto, e o reitor da Universidade Federal do Ceará (UFC), Custódio Almeida, se reuniram para discutir importantes projetos nas áreas de saúde, mobilidade e cultura no município. A reunião destacou a importância da parceria entre a prefeitura e a universidade para impulsionar o desenvolvimento da cidade.

Um dos principais temas da reunião foi a aprovação da poligonal que irá regularizar a área do Distrito de Inovação em Saúde do Porangabuçu. Esta iniciativa faz parte do Plano Mestre Urbanístico e de Mobilidade do Fortaleza 2040 e visa transformar a região em um polo de saúde e inovação. A decisão ainda precisa ser aprovada pela Câmara Municipal.

“A colaboração com a UFC é essencial para o sucesso desses projetos estruturantes em Fortaleza. O Distrito de Inovação em Saúde do Porangabuçu, por exemplo, tem o potencial de atrair grandes investimentos e melhorar significativamente a infraestrutura de saúde na cidade”, afirmou o prefeito Sarto.

Para mais informações acesse: anoticiadoceara.com.br

Foto: Internet

#ANC #Ceará #Fortaleza #Cultura.  ",2024-06-20,Instagram,36,José Sarto,Pro-José Sarto,36
C8cVF_RO295,tvdiario,"  ACADEMIA CEARENSE DE LETRAS realizou jantar e show beneficente nesta última quarta-feira (19) atraindo um público seleto da sociedade local. Destacam-se o prefeito de Fortaleza, José Sarto; seu vice, Élcio Batista; e o chefe da Casa Civil, Max Quintino, desembargadores estaduais e federais e representantes de famílias tradicionais, como Graça e Regina Dias Branco. A Academia Cearense de Letras é uma instituição vital para a promoção da cultura e literatura no Ceará. A cobertura ficou por conta do Programa Espaço VIP - TV Diário.  ",2024-06-20,Instagram,127,José Sarto,Pro-José Sarto,127
C8cM6FnO_IW,baladain,"  Iate Clube de Fortaleza serviu de cenário perfeito para uma noite marcada pela solidariedade. Em parceria com a Academia Cearense de Letras, o elegante espaço abriu suas portas para um jantar beneficente em prol da Academia Cearense de Letras. O evento foi capitaneado por Tales de Sá Cavalcante, presidente da ACL e proprietário do grupo Farias Brito, que recepcionava os convidados ao lado de sua mulher, Jacqueline. 

Em um mix de música, solidariedade e gastronomia, a noite reuniu a elite cearense. Encabeçando o rol de presenças, o prefeito de Fortaleza, José Sarto, seu vice, Élcio Batista, e o chefe da Casa Civil do Governo de Ceará, Max Quintino, representando o governador @elmanofreitas, além do Comodoro @pompeuvasconcelos com sua @marianadafonte.  Também não faltaram nomes de peso do Poder Judiciário e rostos conhecidos das mais tradicionais famílias da sociedade cearense, como Graça, Gisela e Regina Dias Branco. 

Nem mesmo a chuva que caiu sobre Fortaleza conseguiu tirar o brilho da noite que contou com show do cantor Marcos Lessa. Lá pelas tantas, o prefeito José Sarto roubou a cena ao soltar a voz ao lado de Lessa, entoando hits de sucesso de Raimundo Fagner junto com o cantor. 

Nova gestão
Durante o evento, o comodoro do Iate Clube, Pompeu Vasconcelos, fez um convite a Tales de Sá Cavalcante, para que ele assuma a diretoria de Cultura do Iate Clube na próxima gestão, que se inicia no próximo dia 25 de junho, após a reeleição por aclamação do Comodoro @pompeuvasconcelos para o triênio 2024-2027. 

O jantar beneficente teve um propósito nobre: arrecadar fundos para a manutenção da Academia Cearense de Letras, instituição vital para a promoção da cultura e literatura no Ceará. Foi uma celebração vibrante da riqueza cultural cearense, destacando a importância da solidariedade e do apoio à cultura local. 
Confira a cobertura completa no Portal IN - link na bio. 📸 @_douglasfilhostudio | Portal IN.  ",2024-06-20,Instagram,670,José Sarto,Pro-José Sarto,670
C8b6iFuv7Fr,opiniaoce,"  Confira o depoimento de José Sarto, Prefeito de Fortaleza, no nosso caderno especial sobre a 37ª edição do Prêmio Destaques do Ceará - Melhores Prefeitos. @prefeituradefortaleza 

Acesse o conteúdo produzido pelo Opinião CE no nosso portal, ➡ clicando na aba ""Especiais"".

🔗 Link do nosso portal está na bio!
📱 Segue a gente e vem ficar por dentro de tudo que acontece no Ceará e no mundo!

📲Tiktok: tiktok.com/@opiniao.ce
📲Instagram: instagram.com/opiniaoce
📲Facebook: facebook.com/opiniaoce
📲Twitter: twitter.com/grupoopiniao

#melhoresprefeitos #comunicação #jornalismocearense #Estado #Brasil #Ceará #opiniaoce #jornalismo.  ",2024-06-20,Instagram,9,José Sarto,Pro-José Sarto,9
C8b5qMlOP3L,portaldefortaleza,"  O prefeito José Sarto entregou, nesta quarta-feira (19/06), o sétimo posto e se tornou o 123º posto de saúde da Capital. A Prefeitura de Fortaleza conquista mais um passo importante para ampliar e fortalecer a Rede Municipal de Saúde com a inauguração do posto Doutor Miguel Schettini Neto, no bairro Floresta.

Localizado na Lagoa do Urubu, o novo posto atenderá a uma população de cerca de 11 mil pessoas, residentes no bairro e no entorno. A unidade contará com três equipes da Estratégia de Saúde da Família (ESF), compostas por médico, enfermeiro e técnico de enfermagem, além de duas equipes de saúde bucal.

Com investimento de R$ 1,4 milhão, o posto Doutor Miguel Schettini Neto possui uma estrutura moderna e completa, em 385 m² de área construída. A unidade conta com três consultórios médicos, consultório odontológico, sala de prevenção ginecológica com banheiro, sala de procedimentos, observação, classificação de risco, esterilização, vacinação, curativos e coleta, além de área de coordenação, espaço para educação em saúde e banheiros acessíveis.  ",2024-06-20,Instagram,33,José Sarto,Pro-José Sarto,33
C8hUNM3vX9S,jornaljangadeiro,"  ➡️ Esse texto não reflete, necessariamente, a opinião do Jornal Jangadeiro.

CADÊ AS NOVIDADES?

Pressionado por internautas viciados em polarização, pensei em escrever sobre o ex-presidente Jair Bolsonaro no contexto eleitoral de Fortaleza, mas a verdade é que não há novidades. O lançamento da pré-candidatura de André Fernandes pelo PL, no início de abril, já caducou.

Diante dessa constatação, imaginei parafrasear Cid Gomes para responder as cobranças: “O Bolsonaro está inelegível, babaca!” Mas seria um exagero, uma vez que a eleição é municipal. Além do mais, Cid queimou a língua quando disse “Lula está preso, babaca”, para depois seguir aliado do PT e membro da base lulista no Senado. Melhor nunca duvidar da impunidade no Brasil. 

Sendo assim, cá estou para falar de… adivinhe… de Lula, é claro! Porém, justifico. Além de estar em evidência por força do cargo, o presidente veio novamente ao Ceará, para ser recebido por autoridades e militantes. Só não foi um sucesso completo porque a agenda positiva acabou dividindo espaço nos jornais com uma nova chacina, dessa vez em Viçosa.

Mau presságio? Nada disso, apenas a nossa rotina de insegurança, do nosso tema eleitoral de sempre, tão repetido quanto as promessas presidenciais de investimentos gigantescos (depois contingenciados) e inaugurações de obras menores. Pelo menos nada que tenha assim a dimensão de uma, sei lá, refinaria da Petrobras (quem se lembra?).

Sobre Bolsonaro, vale uma observação. Ora, se ele não elegeu prefeito de Fortaleza e governador no Ceará nem quando estava no poder, imagine agora. É só um fato, mas como disse Nelson Rodrigues certa vez, se os fatos contrariam a esperança, “pior para os fatos”. Sobrou-me então Lula, com mais do mesmo a oferecer, ou seja, ilusões.

Novidade mesmo, só o incêndio na Assembleia Legislativa, presidida por outro pré-candidato, o neopetista Evandro Leitão. Pensei em falar sobre Bolsonaro, voltei a Lula, somente para ver que não há nada de novo. Nem as verdadeiras urgências são capazes de atrapalhar o espetáculo da política.

▫️Wanderley Filho é colunista de política da Jangadeiro BandNews FM 101.7.

#JornalJangadeiro #JJOpinião #JJPolítica.  ",2024-06-22,Instagram,4375,Evandro Leitão,Against-Evandro Leitão,4375
C8iUmWbuL7Q,avancaceara,"  Um dos principais e mais importantes nomes à corrida ao Paço Municipal, o presidente da Assembleia Legislativado Ceará, deputado Evandro Leitão (PT) e pré-candidato do PT à Prefeitura de Fortaleza, não se manifestou sobre os últimos episódios de violência no Ceará que vitimou 22 assassinatos, entre eles, uma tentativa de chacina em uma Areninha no bairro Barroso, na capital. Evandro apenas enfatizou nas redes o início da inspeção e sua visita ao plenário da Assembleia atingido por um incêndio na última quinta-feira. Aliados e adversários avaliam que Leitão deve se manter distante desse debate sobre a criminalidade em Fortaleza para evitar desgaste. Isso porque, a discussão pode prejudicá-lo durante os debates eleitorais. Algo que será usado por seus adversários, é uma CPI que deveria investigar a atuação de facções no Ceará, e em Fortaleza, e foi barrada por Leitão quando era líder do Governo Camilo Santana: Evandro e se negou a assinar a CPI e articulou para barrar a Comissão na Casa. À época, ele disse ter medo por ele e pela família.

Com informações da Revista Ceará.  ",2024-06-22,Instagram,0,Evandro Leitão,Against-Evandro Leitão,0
C8iGEQzBf7P,jornalcaucaia,"  Oito crianças e adolescentes foram baleados em tentativa de chacina no Barroso, diz IJF

Após tentativa de chacina que ocorreu na noite desta sexta-feira (21) no bairro Barroso, em Fortaleza, oito crianças e adolescentes, de idades entre 8 e 16 anos, foram atendidas no Instituto Doutor José Frota (IJF). Um garoto de 8 anos foi lesionado com disparo na cabeça, e está internado na Unidade de Terapia Intensiva (UTI), em estado grave. Duas pessoas foram capturadas.

Conforme o prefeito de Fortaleza, José Sarto (PDT), uma das vítimas já recebeu alta e duas têm quadros estáveis. Quatro estão em observação na emergência, também com quadros estáveis. 

Conforme o hospital, as vítimas têm idades entre 8 e 16 anos:

Menina de 11 anos
Menina de 13 anos
Menina de 16 anos
Menino de 8 anos
Menino de 9 anos
Menino de 10 anos
Menino de 15 anos
Menino de 16 anos

Além do garoto de 8 anos, outras duas vítimas foram submetidas a cirurgias de emergência. ""Todos seguem em atendimento, sendo acompanhados pelas equipes clínicas e cirúrgicas do hospital"", diz nota do hospital. 

Na tarde deste sábado (22), a assessoria de comunicação do prefeito José Sarto informou que ele visitou as crianças hospitalizadas no IJF. O gestor também prestou solidariedade as famílias. 

""A gente veio aqui prestar toda a solidariedade da Prefeitura, saber se está tudo ocorrendo com o que precisa ser feito, com o acompanhamento de psicólogos, dar ciência à família de que a Prefeitura está cuidando, acompanhando. E eu mesmo fiz questão de vir aqui pra acompanhar o estado de saúde dessas crianças, porque nossa missão é essa, salvar as vidas desses meninos e meninas”, afirmou o prefeito.

CAPTURAS
Um homem e um adolescente, de idades não confirmadas, suspeitos de participarem da tentativa de chacina em Areninha no bairro Barroso, em Fortaleza, foram capturados na manhã deste sábado (22). A informação foi dada pelo delegado Márcio Gutiérrez, da Polícia Civil do Estado do Ceará (PC-CE). 

Segundo ele, os dois são integrantes de grupos criminosos e quebraram o celular no momento da prisão. ""Buscando destruir provas, destruir informações"", afirmou o delegado.

As informações são do Diário do Nordeste.  ",2024-06-22,Instagram,1247,José Sarto,Pro-José Sarto,1247
C8h4Csqv3_Y,diariodonordeste,"  Uma criança morreu e outras 8 crianças e adolescentes foram baleadas durante tentativa de chacina, que ocorreu na noite desta sexta-feira (21), no bairro Barroso, em Fortaleza. A Secretaria da Segurança Pública e Defesa Social (SSPDS) confirmou o óbito de uma criança e - além de uma idosa - e o Instituto Doutor José Frota (IJF) informou que oito pessoas, de idades entre 8 e 16 anos, foram atendidos no hospital.

Um garoto de 8 anos foi lesionado com disparo na cabeça, e está internado na Unidade de Terapia Intensiva (UTI), em estado grave. Duas pessoas foram capturadas. Uma mulher e uma criança morreram no local.

Conforme o prefeito de Fortaleza, José Sarto (PDT), uma das vítimas já recebeu alta e duas têm quadros estáveis. Quatro estão em observação na emergência, também com quadros estáveis. Além do garoto de 8 anos, outras duas vítimas foram submetidas a cirurgias de emergência. 

👉 Saiba mais na reportagem completa. Link na bio. (Foto: Kid Júnior) #fortaleza #barroso #crianças #bairrodefortaleza #Segurança #DiáriodoNordeste #dn.  ",2024-06-22,Instagram,19339,José Sarto,Pro-José Sarto,19339
C8hg6HGO3yR,diariodonordeste,"  O prefeito de Fortaleza, Sarto Nogueira (PDT), também se pronunciou a respeito da situação da Segurança do Estado. Para ele, o Governo do Estado está inerte perante os recentes crimes. Ele falou durante evento na Areninha do bairro Serrinha, neste sábado (22). 

""Lamentavelmente, antes de ontem teve outro episódio tristíssimo de violência e parece que a violência não para de crescer"", afirmou. Na sequência, afirmou que Fortaleza está tomando medidas, nas palavras dele, ""heterodoxas, excepcionais"", tendo em que vista que tais ações ""não competem à Prefeitura"". 

O Prefeito também se solidarizou com as famílias vitimas dos ataques e destacou que a Capital tem desenvolvido política de inclusão social, a partir da construção de escolas e areninhas. Igualmente lamentou que um equipamento da Prefeitura para prática de esporte tenha sido alvo de crime.

👉 Saiba mais na reportagem completa. Link na bio. (Foto: Thiago Gadelha/SVM) #fortaleza #sarto #josesarto #Segurança #DiáriodoNordeste #dn.  ",2024-06-22,Instagram,3724,José Sarto,Against-José Sarto,3724
C8f1w8zN7u3,opiniaoce,"  #CucaMucuripe • Nesta sexta-feira (21), o prefeito José Sarto (PDT) visitou as obras do novo Cuca e complexo educacional em andamento no Grande Mucuripe. A Prefeitura de Fortaleza está investindo cerca de R$ 70 milhões na construção dos novos equipamentos, que beneficiarão jovens e famílias das áreas dos bairros Vicente Pinzón, Mucuripe, Serviluz, Cais do Porto e Titanzinho.

“Este vai ser o maior equipamento da Prefeitura de Fortaleza. O maior Cuca, ao lado de um complexo educacional com escola e duas creches, tudo para mudar a vida das pessoas que vivem aqui na região. Projetamos que uma população de mais de 100 mil pessoas será diretamente impactada positivamente por essas obras. É um verdadeiro complexo com creches para primeira infância, escola para crianças maiores, e uma estrutura de cultura e arte para a juventude, além de capacitação e desenvolvimento econômico, pois teremos uma escola de Gastronomia no Cuca”, destacou o Prefeito.

🔗 Leia mais no nosso portal. Link na bio!
📸 Marcos Moura/ Prefeitura de Fortaleza
📱 Segue a gente e vem ficar por dentro de tudo que acontece no Ceará e no mundo!

📲Tiktok: tiktok.com/@opiniao.ce
📲Instagram: instagram.com/opiniaoce
📲Facebook: facebook.com/opiniaoce
📲Twitter: twitter.com/grupoopiniao

#informação #comunicação #jornalismocearense #Estado #Brasil #Ceará #opiniaoce #jornalismo.  ",2024-06-22,Instagram,39,José Sarto,Pro-José Sarto,39
C8iVu1dOMOX,guilhermesampaioce,"  No momento em que as autoridades deveriam se unir para garantir a tranquilidade da população, como propôs o governador @elmanooficial, o prefeito Sarto, que nunca fez nada pela segurança, se aproveita da desgraça alheia para fazer politicagem. Lamentável! #fortalezaquermudança.  ",2024-06-22,Instagram,302,José Sarto,Against-José Sarto,302
C8iJbtPPBxI,marilacerdapt,"  Nos solidarizamos com os familiares e as vítimas dos crimes ocorridos entre a noite de ontem (20) e a madrugada de hoje (21).

Reforçamos que este não é um caso isolado, mas uma questão social, relacionada com as próprias dinâmicas de explosão e retração da guerra entre grupos armados, estruturada por uma política de guerra as drogas, que cria submundos do crime, que se fortalece com as profundas desigualdades sociais e a precariedade da vida, deixando comunidades inteiras reféns dessa
guerra.

Repudiamos as falas do prefeito Sarto e dos setores da extrema direita, que tratam essa questão de forma irresponsável, que tem se utilizado da morte e do sofrimento das pessoas para fazer politicagem.

O governador @elmanofreitas anunciou que a Segurança está identificando suspeitos e atuando junto ao Ministério da Justiça e ao Governo Federal contra o crime organizado.

É preciso reconhecer que não é uma questão pontual ou apenas de governo. Esse é um desafio de toda sociedade. Precisamos de uma transformação profunda na nossa maneira de viver relações, de fazer política e economia.  ",2024-06-22,Instagram,0,José Sarto,Against-José Sarto,0
C8hkhAeKQGl,tvcaninde,"  Prefeitura convoca aprovados no concurso público do IJF; confira

O prefeito José Sarto divulgou a informação nesta sexta-feira (21) através das redes sociais.

Os aprovados no concurso público do Instituto Doutor José Frota (IJF) estão sendo convocados pela Prefeitura de Fortaleza para atuar em seus cargos.

Ao todo, são 76 novos servidores chamados. ""Somente na nossa gestão, ao todo, já foram chamados 547 novos profissionais para o IJF"", disse Sarto.

📌 Convocações IJF:

técnicos em higiene dental (3);
em imobilização ortopédica (8);
advogado (1);
enfermeiro (12);
fonoaudiólogo (4);
psicólogo (1);
intensivista (17);
cirurgião pediátrico (4);
cirurgião torácico (3);
médico clínico (2);
microcirurgião de mão (5);
pediatra (8);
psiquiatra (1);
médico clínico (7).  ",2024-06-22,Instagram,50,José Sarto,Pro-José Sarto,50
C8hcdXOsPe7,oficialcn7,"  O prefeito de Fortaleza, José Sarto, se solidarizou neste sábado (22) com as famílias das vítimas de assassinato, que aconteceu na noite de ontem (21), em uma areninha no Barroso.

“Lamentavelmente ontem, em um equipamento da Prefeitura de Fortaleza, que deveria ser utilizado para a prática de esporte, de congraçamento da comunidade, foi alvo desse lamentável episódio. A prefeitura tem feito tudo e nós estamos fazendo mais além”, disse.

E o prefeito concluiu: “Por isso que a gente decidiu, eu já anunciei, que vamos armar e capacitar toda a Guarda Municipal. Isso não é para combater facção, mas proteger o fortalezense”.

➡️ Para mais informações, acesse cn7.com.br! 📱

#cn7 #cn7news #notícias.  ",2024-06-22,Instagram,130,José Sarto,Pro-José Sarto,130
C8hZfm-Ow1E,mourataxista_,"  Na sexta-feira, 21, participei da entrega do Residencial Lagoa do Papicu 2, para beneficiar 144 famílias. 

O novo empreendimento vai receber famílias impactadas pelas ações de requalificação daquela área, principalmente a melhoria na infraestrutura das ruas Joaquim Lima e Pereira de Miranda. 

Parabéns ao prefeito Sarto!.  ",2024-06-22,Instagram,0,José Sarto,Pro-José Sarto,0
C8horGHORWm,rodrigonogueiradiogo,"  Na última quinta feira tive na Aerolândia ao lado dos amigos e vereadores  @gardelrolim @renan_colares @mourataxista_ @vereadorpaulomartins , da coordenadora do Costurando o Futuro @cassia.vasconcelos e da querida @liiviacastro_ na Feira do Projeto Meu Bairro Empreendedor, mais de 30 empreendedores tiveram a oportunidade fazer uma jornada de capacitação que terminou com essa bela feira que acontece até hoje ( 22/06). Já foram capacitadas mais de 70 mil pessoas no projeto Fortaleza Capacita, isso é a gestão Sarto. Oportunidade para todos!!.  ",2024-06-22,Instagram,272,José Sarto,Pro-José Sarto,272
C8horGHORWm,renan_colares,"  Na última quinta feira tive na Aerolândia ao lado dos amigos e vereadores  @gardelrolim @renan_colares @mourataxista_ @vereadorpaulomartins , da coordenadora do Costurando o Futuro @cassia.vasconcelos e da querida @liiviacastro_ na Feira do Projeto Meu Bairro Empreendedor, mais de 30 empreendedores tiveram a oportunidade fazer uma jornada de capacitação que terminou com essa bela feira que acontece até hoje ( 22/06). Já foram capacitadas mais de 70 mil pessoas no projeto Fortaleza Capacita, isso é a gestão Sarto. Oportunidade para todos!!.  ",2024-06-22,Instagram,275,José Sarto,Pro-José Sarto,275
C8jowpUu9Gk,pr.israel_guimaraes,"  * DA SÉRIE CEARÁ PRA FRENTE 2024 !

* HORA DE ALIANÇAS E CONCHAVOS *
* BATALHA INTENSA E ESPINHOSA *
* ALERTA : CUIDADO INFILTRADOS *

* ANDRÉ FERNANDES *
 FUTURO PREFEITO DA CAPITAL CEARENSE FORTALEZA PL CEARÁ APROVADO

* ARTICULADOR POLÍTICO *
* COMUNICADOR *
* Pastor Israel Guimarães *

* Deus à frente !.  ",2024-06-23,Instagram,1948,André Fernandes,Pro-André Fernandes,1948
C8k8wY6OTzx,deuzinhofilho.oficial, Uma nova emog emoção ção Eu EueoCapitaoWagnerestamosprontos e o Capitão Wagner estamos prontos pra trabalhar pela nossa gente de Fortaleza e !. Opa… divertidamente entramos na trend do momento 😀 Eu e o Capitão Wagner estamos prontos para trabalhar pela nossa gente de Fortaleza e Caucaia ❤️ #trend #divertidamente2 #capitaowagner #deuzinhofilho #caucaia #fortaleza.  ,2024-06-23,Instagram,0,Capitão Wagner,Pro-Capitão Wagner,0
C8jzBkANIDN,opiniaoce,"  #ViolênciaUrbana • O prefeito Sarto (PDT) esteve no Instituto Doutor José Frota (IJF), na tarde de sábado (22), para acompanhar o atendimento de oito crianças e adolescentes que foram socorridos na unidade, vítimas de uma tentativa de chacina no Barroso, na noite de sexta-feira (21). O gestor acompanhou o atendimento das vítimas, solidarizou-se com familiares e agradeceu a dedicação da equipe multidisciplinar que está empenhada em salvar vidas.

“A gente veio aqui prestar toda a solidariedade da Prefeitura, saber se está tudo ocorrendo com o que precisa ser feito, com o acompanhamento de psicólogos, dar ciência à família de que a Prefeitura está cuidando, acompanhando. Eu mesmo fiz questão de vir aqui pra acompanhar o estado de saúde dessas crianças, porque nossa missão é essa, salvar as vidas desses meninos e meninas”, destacou o Prefeito.

🔗 Leia mais no nosso portal. Link na bio!
📸 Reprodução/ Redes Sociais
📱 Segue a gente e vem ficar por dentro de tudo que acontece no Ceará e no mundo!

📲Tiktok: tiktok.com/@opiniao.ce
📲Instagram: instagram.com/opiniaoce
📲Facebook: facebook.com/opiniaoce
📲Twitter: twitter.com/grupoopiniao

#informação #comunicação #jornalismocearense #Estado #Brasil #Ceará #opiniaoce #jornalismo.  ",2024-06-23,Instagram,73,José Sarto,Pro-José Sarto,73
C8iobyTulpI,portalpacujanews,"  Uma criança morreu e outras 8 crianças e adolescentes foram baleadas durante tentativa de chacina, que ocorreu na noite desta sexta-feira (21), no bairro Barroso, em Fortaleza. A Secretaria da Segurança Pública e Defesa Social (SSPDS) confirmou o óbito de uma criança e - além de uma idosa - e o  Instituto Doutor José Frota (IJF) informou que oito pessoas, de idades entre 8 e 16 anos, foram atendidos no hospital. As informações são do Diário do Nordeste 

Um garoto de 8 anos foi lesionado com disparo na cabeça, e está internado na Unidade de Terapia Intensiva (UTI), em estado grave. Duas pessoas foram capturadas. Uma mulher e uma criança morreram no local.

Conforme o prefeito de Fortaleza, José Sarto (PDT), uma das vítimas já recebeu alta e duas têm quadros estáveis. Quatro estão em observação na emergência, também com quadros estáveis. 

Conforme o hospital, as vítimas têm idades entre 8 e 16 anos:

Menina de 11 anos
Menina de 13 anos
Menina de 16 anos
Menino de 8 anos
Menino de 9 anos
Menino de 10 anos
Menino de 15 anos
Menino de 16 anos

Além do garoto de 8 anos, outras duas vítimas foram submetidas a cirurgias de emergência. ""Todos seguem em atendimento, sendo acompanhados pelas equipes clínicas e cirúrgicas do hospital"", diz nota do hospital. 

Na tarde deste sábado (22), a assessoria de comunicação do prefeito José Sarto informou que ele visitou as crianças hospitalizadas no IJF. O gestor também prestou solidariedade as famílias. 

""A gente veio aqui prestar toda a solidariedade da Prefeitura, saber se está tudo ocorrendo com o que precisa ser feito, com o acompanhamento de psicólogos, dar ciência à família de que a Prefeitura está cuidando, acompanhando. E eu mesmo fiz questão de vir aqui pra acompanhar o estado de saúde dessas crianças, porque nossa missão é essa, salvar as vidas desses meninos e meninas”, afirmou o prefeito.

#PortalPacujáNews.  ",2024-06-23,Instagram,370,José Sarto,Pro-José Sarto,370
C8kMTWOT3uu,gcmais,"  O prefeito de Fortaleza, José Sarto, atualizou neste domingo (23) o estado de saúde das crianças e adolescentes baleados na tentativa de chacina ocorrida no Barroso na última sexta-feira (21). Segundo o gestor, três das vítimas já tiveram alta, enquanto cinco continuam internadas e estão sendo acompanhadas pelas equipes clínicas e cirúrgicas do Instituto Doutor José Frota (IJF).

“Sigo acompanhando o estado de saúde das oito crianças e adolescentes qu#compartilheinformacão s no Instituto Doutor José Frota (IJF), vítimas daquele trágico episódio de violência no Barroso na última sexta-feira (21)”, declarou o prefeito em postagem nas redes sociais.

🌐👉 Clique no link e confira o conteúdo.

📸 Reprodução

#GCMais #AcesseConteúdo #CompartilheInformação.  ",2024-06-23,Instagram,531,José Sarto,Pro-José Sarto,531
C8kIbjSOg1V,diariodonordeste,"  A direção do Instituto Dr. José Frota (IJF) informou que três das oito crianças e adolescentes baleadas na tentativa de chacina no bairro Barroso, na noite de sexta-feira (21), receberam alta entre sábado (22) e este domingo (23).
 
As outras cinco seguem em atendimento na unidade de saúde, com acompanhamento de equipes clínicas e cirúrgicas do hospital.
 
Nas redes sociais, o prefeito José Sarto informou que acompanha o estado de saúde das vítimas e agradeceu às equipes de saúde do hospital ""pela dedicação e compromisso de salvar vidas"".
 
Ao todo, três meninas, de 11, 13 e 16 anos, e cinco meninos, de 8, 9, 10, 15 e 16 anos, foram baleadas na ação criminosa, que ocorreu na Areninha Campo Barroso. Uma mulher e uma criança também foram atingidas por disparos de arma de fogo e faleceram.

🚨Leia mais no site. Link na bio (Foto: Camila Lima/SVM) #ataque #barroso #criancas #internadas #alta #ijf #DiáriodoNordeste #dn.  ",2024-06-23,Instagram,8722,José Sarto,Pro-José Sarto,8722
